in s,C4 in V
-1.244164E-03,3.25098E-02
-1.244072E-03,3.25098E-02
-1.243980E-03,3.25098E-02
-1.243888E-03,3.39746E-02
-1.243796E-03,3.15332E-02
-1.243704E-03,3.15332E-02
-1.243612E-03,3.10449E-02
-1.243520E-03,3.25098E-02
-1.243428E-03,3.10449E-02
-1.243336E-03,3.15332E-02
-1.243244E-03,3.25098E-02
-1.243152E-03,3.29980E-02
-1.243060E-03,2.95801E-02
-1.242968E-03,3.10449E-02
-1.242876E-03,3.10449E-02
-1.242784E-03,2.95801E-02
-1.242692E-03,3.05566E-02
-1.242600E-03,3.10449E-02
-1.242508E-03,3.10449E-02
-1.242416E-03,2.95801E-02
-1.242324E-03,3.05566E-02
-1.242232E-03,3.20215E-02
-1.242140E-03,3.10449E-02
-1.242048E-03,2.95801E-02
-1.241956E-03,3.00684E-02
-1.241864E-03,2.95801E-02
-1.241772E-03,3.20215E-02
-1.241680E-03,3.05566E-02
-1.241588E-03,3.20215E-02
-1.241496E-03,3.10449E-02
-1.241404E-03,3.00684E-02
-1.241312E-03,3.00684E-02
-1.241220E-03,3.10449E-02
-1.241128E-03,2.95801E-02
-1.241036E-03,2.95801E-02
-1.240944E-03,2.95801E-02
-1.240852E-03,3.05566E-02
-1.240760E-03,2.90918E-02
-1.240668E-03,3.00684E-02
-1.240576E-03,2.90918E-02
-1.240484E-03,3.10449E-02
-1.240392E-03,2.90918E-02
-1.240300E-03,2.90918E-02
-1.240208E-03,2.86035E-02
-1.240116E-03,2.81152E-02
-1.240024E-03,2.95801E-02
-1.239932E-03,2.90918E-02
-1.239840E-03,2.90918E-02
-1.239748E-03,2.90918E-02
-1.239656E-03,3.00684E-02
-1.239564E-03,2.90918E-02
-1.239472E-03,2.90918E-02
-1.239380E-03,2.90918E-02
-1.239288E-03,3.00684E-02
-1.239196E-03,2.90918E-02
-1.239104E-03,3.10449E-02
-1.239012E-03,3.00684E-02
-1.238920E-03,3.00684E-02
-1.238828E-03,2.95801E-02
-1.238736E-03,3.10449E-02
-1.238644E-03,2.81152E-02
-1.238552E-03,2.90918E-02
-1.238460E-03,2.95801E-02
-1.238368E-03,2.90918E-02
-1.238276E-03,3.00684E-02
-1.238184E-03,2.76270E-02
-1.238092E-03,2.86035E-02
-1.238000E-03,3.00684E-02
-1.237908E-03,2.90918E-02
-1.237816E-03,2.90918E-02
-1.237724E-03,2.76270E-02
-1.237632E-03,2.86035E-02
-1.237540E-03,2.81152E-02
-1.237448E-03,2.76270E-02
-1.237356E-03,2.71387E-02
-1.237264E-03,2.86035E-02
-1.237172E-03,2.76270E-02
-1.237080E-03,2.56738E-02
-1.236988E-03,2.90918E-02
-1.236896E-03,2.76270E-02
-1.236804E-03,2.76270E-02
-1.236712E-03,3.05566E-02
-1.236620E-03,2.76270E-02
-1.236528E-03,2.95801E-02
-1.236436E-03,2.90918E-02
-1.236344E-03,2.90918E-02
-1.236252E-03,2.86035E-02
-1.236160E-03,2.90918E-02
-1.236068E-03,3.00684E-02
-1.235976E-03,3.00684E-02
-1.235884E-03,2.90918E-02
-1.235792E-03,2.86035E-02
-1.235700E-03,2.86035E-02
-1.235608E-03,2.81152E-02
-1.235516E-03,2.81152E-02
-1.235424E-03,3.00684E-02
-1.235332E-03,2.76270E-02
-1.235240E-03,2.66504E-02
-1.235148E-03,2.76270E-02
-1.235056E-03,2.76270E-02
-1.234964E-03,2.61621E-02
-1.234872E-03,2.66504E-02
-1.234780E-03,2.71387E-02
-1.234688E-03,2.61621E-02
-1.234596E-03,2.56738E-02
-1.234504E-03,2.76270E-02
-1.234412E-03,2.61621E-02
-1.234320E-03,2.71387E-02
-1.234228E-03,2.66504E-02
-1.234136E-03,2.76270E-02
-1.234044E-03,2.56738E-02
-1.233952E-03,2.86035E-02
-1.233860E-03,2.81152E-02
-1.233768E-03,2.90918E-02
-1.233676E-03,2.71387E-02
-1.233584E-03,2.81152E-02
-1.233492E-03,2.86035E-02
-1.233400E-03,2.81152E-02
-1.233308E-03,2.81152E-02
-1.233216E-03,2.95801E-02
-1.233124E-03,2.90918E-02
-1.233032E-03,2.90918E-02
-1.232940E-03,2.76270E-02
-1.232848E-03,2.71387E-02
-1.232756E-03,2.51855E-02
-1.232664E-03,2.76270E-02
-1.232572E-03,2.61621E-02
-1.232480E-03,2.66504E-02
-1.232388E-03,2.71387E-02
-1.232296E-03,2.61621E-02
-1.232204E-03,2.51855E-02
-1.232112E-03,2.71387E-02
-1.232020E-03,2.61621E-02
-1.231928E-03,2.81152E-02
-1.231836E-03,2.66504E-02
-1.231744E-03,2.56738E-02
-1.231652E-03,2.61621E-02
-1.231560E-03,2.81152E-02
-1.231468E-03,2.56738E-02
-1.231376E-03,2.71387E-02
-1.231284E-03,2.66504E-02
-1.231192E-03,2.76270E-02
-1.231100E-03,2.61621E-02
-1.231008E-03,2.56738E-02
-1.230916E-03,2.86035E-02
-1.230824E-03,2.71387E-02
-1.230732E-03,2.56738E-02
-1.230640E-03,2.66504E-02
-1.230548E-03,2.86035E-02
-1.230456E-03,2.71387E-02
-1.230364E-03,2.76270E-02
-1.230272E-03,2.61621E-02
-1.230180E-03,2.71387E-02
-1.230088E-03,2.56738E-02
-1.229996E-03,2.61621E-02
-1.229904E-03,2.71387E-02
-1.229812E-03,2.42090E-02
-1.229720E-03,2.42090E-02
-1.229628E-03,2.66504E-02
-1.229536E-03,2.46973E-02
-1.229444E-03,2.46973E-02
-1.229352E-03,2.56738E-02
-1.229260E-03,2.51855E-02
-1.229168E-03,2.42090E-02
-1.229076E-03,2.51855E-02
-1.228984E-03,2.56738E-02
-1.228892E-03,2.51855E-02
-1.228800E-03,2.37207E-02
-1.228708E-03,2.71387E-02
-1.228616E-03,2.51855E-02
-1.228524E-03,2.66504E-02
-1.228432E-03,2.42090E-02
-1.228340E-03,2.71387E-02
-1.228248E-03,2.42090E-02
-1.228156E-03,2.56738E-02
-1.228064E-03,2.66504E-02
-1.227972E-03,2.42090E-02
-1.227880E-03,2.76270E-02
-1.227788E-03,2.66504E-02
-1.227696E-03,2.61621E-02
-1.227604E-03,2.51855E-02
-1.227512E-03,2.71387E-02
-1.227420E-03,2.66504E-02
-1.227328E-03,2.37207E-02
-1.227236E-03,2.51855E-02
-1.227144E-03,2.71387E-02
-1.227052E-03,2.51855E-02
-1.226960E-03,2.42090E-02
-1.226868E-03,2.37207E-02
-1.226776E-03,2.46973E-02
-1.226684E-03,2.37207E-02
-1.226592E-03,2.27441E-02
-1.226500E-03,2.46973E-02
-1.226408E-03,2.27441E-02
-1.226316E-03,2.37207E-02
-1.226224E-03,2.46973E-02
-1.226132E-03,2.66504E-02
-1.226040E-03,2.56738E-02
-1.225948E-03,2.46973E-02
-1.225856E-03,2.56738E-02
-1.225764E-03,2.66504E-02
-1.225672E-03,2.51855E-02
-1.225580E-03,2.61621E-02
-1.225488E-03,2.42090E-02
-1.225396E-03,2.46973E-02
-1.225304E-03,2.76270E-02
-1.225212E-03,2.51855E-02
-1.225120E-03,2.66504E-02
-1.225028E-03,2.66504E-02
-1.224936E-03,2.56738E-02
-1.224844E-03,2.51855E-02
-1.224752E-03,2.56738E-02
-1.224660E-03,2.61621E-02
-1.224568E-03,2.51855E-02
-1.224476E-03,2.42090E-02
-1.224384E-03,2.37207E-02
-1.224292E-03,2.51855E-02
-1.224200E-03,2.46973E-02
-1.224108E-03,2.37207E-02
-1.224016E-03,2.46973E-02
-1.223924E-03,2.17676E-02
-1.223832E-03,2.42090E-02
-1.223740E-03,2.27441E-02
-1.223648E-03,2.37207E-02
-1.223556E-03,2.46973E-02
-1.223464E-03,2.37207E-02
-1.223372E-03,2.42090E-02
-1.223280E-03,2.56738E-02
-1.223188E-03,2.42090E-02
-1.223096E-03,2.42090E-02
-1.223004E-03,2.37207E-02
-1.222912E-03,2.66504E-02
-1.222820E-03,2.56738E-02
-1.222728E-03,2.46973E-02
-1.222636E-03,2.66504E-02
-1.222544E-03,2.71387E-02
-1.222452E-03,2.46973E-02
-1.222360E-03,2.51855E-02
-1.222268E-03,2.56738E-02
-1.222176E-03,2.32324E-02
-1.222084E-03,2.46973E-02
-1.221992E-03,2.46973E-02
-1.221900E-03,2.42090E-02
-1.221808E-03,2.37207E-02
-1.221716E-03,2.66504E-02
-1.221624E-03,2.42090E-02
-1.221532E-03,2.46973E-02
-1.221440E-03,2.37207E-02
-1.221348E-03,2.42090E-02
-1.221256E-03,2.37207E-02
-1.221164E-03,2.51855E-02
-1.221072E-03,2.56738E-02
-1.220980E-03,2.37207E-02
-1.220888E-03,2.37207E-02
-1.220796E-03,2.37207E-02
-1.220704E-03,2.32324E-02
-1.220612E-03,2.46973E-02
-1.220520E-03,2.51855E-02
-1.220428E-03,2.46973E-02
-1.220336E-03,2.42090E-02
-1.220244E-03,2.56738E-02
-1.220152E-03,2.56738E-02
-1.220060E-03,2.42090E-02
-1.219968E-03,2.56738E-02
-1.219876E-03,2.46973E-02
-1.219784E-03,2.71387E-02
-1.219692E-03,2.66504E-02
-1.219600E-03,2.56738E-02
-1.219508E-03,2.37207E-02
-1.219416E-03,2.56738E-02
-1.219324E-03,2.37207E-02
-1.219232E-03,2.51855E-02
-1.219140E-03,2.56738E-02
-1.219048E-03,2.42090E-02
-1.218956E-03,2.51855E-02
-1.218864E-03,2.27441E-02
-1.218772E-03,2.42090E-02
-1.218680E-03,2.37207E-02
-1.218588E-03,2.27441E-02
-1.218496E-03,2.37207E-02
-1.218404E-03,2.32324E-02
-1.218312E-03,2.51855E-02
-1.218220E-03,2.42090E-02
-1.218128E-03,2.46973E-02
-1.218036E-03,2.37207E-02
-1.217944E-03,2.46973E-02
-1.217852E-03,2.46973E-02
-1.217760E-03,2.42090E-02
-1.217668E-03,2.42090E-02
-1.217576E-03,2.51855E-02
-1.217484E-03,2.42090E-02
-1.217392E-03,2.46973E-02
-1.217300E-03,2.42090E-02
-1.217208E-03,2.46973E-02
-1.217116E-03,2.42090E-02
-1.217024E-03,2.46973E-02
-1.216932E-03,2.46973E-02
-1.216840E-03,2.56738E-02
-1.216748E-03,2.51855E-02
-1.216656E-03,2.42090E-02
-1.216564E-03,2.42090E-02
-1.216472E-03,2.37207E-02
-1.216380E-03,2.42090E-02
-1.216288E-03,2.51855E-02
-1.216196E-03,2.32324E-02
-1.216104E-03,2.37207E-02
-1.216012E-03,2.32324E-02
-1.215920E-03,2.42090E-02
-1.215828E-03,2.22559E-02
-1.215736E-03,2.22559E-02
-1.215644E-03,2.37207E-02
-1.215552E-03,2.37207E-02
-1.215460E-03,2.46973E-02
-1.215368E-03,2.46973E-02
-1.215276E-03,2.37207E-02
-1.215184E-03,2.46973E-02
-1.215092E-03,2.22559E-02
-1.215000E-03,2.51855E-02
-1.214908E-03,2.37207E-02
-1.214816E-03,2.51855E-02
-1.214724E-03,2.51855E-02
-1.214632E-03,2.46973E-02
-1.214540E-03,2.32324E-02
-1.214448E-03,2.27441E-02
-1.214356E-03,2.42090E-02
-1.214264E-03,2.46973E-02
-1.214172E-03,2.46973E-02
-1.214080E-03,2.42090E-02
-1.213988E-03,2.37207E-02
-1.213896E-03,2.42090E-02
-1.213804E-03,2.51855E-02
-1.213712E-03,2.22559E-02
-1.213620E-03,2.32324E-02
-1.213528E-03,2.32324E-02
-1.213436E-03,2.27441E-02
-1.213344E-03,2.37207E-02
-1.213252E-03,2.46973E-02
-1.213160E-03,2.32324E-02
-1.213068E-03,2.22559E-02
-1.212976E-03,2.32324E-02
-1.212884E-03,2.51855E-02
-1.212792E-03,2.27441E-02
-1.212700E-03,2.46973E-02
-1.212608E-03,2.32324E-02
-1.212516E-03,2.07910E-02
-1.212424E-03,2.51855E-02
-1.212332E-03,2.22559E-02
-1.212240E-03,2.22559E-02
-1.212148E-03,2.51855E-02
-1.212056E-03,2.42090E-02
-1.211964E-03,2.46973E-02
-1.211872E-03,2.51855E-02
-1.211780E-03,2.46973E-02
-1.211688E-03,2.46973E-02
-1.211596E-03,2.37207E-02
-1.211504E-03,2.46973E-02
-1.211412E-03,2.66504E-02
-1.211320E-03,2.27441E-02
-1.211228E-03,2.37207E-02
-1.211136E-03,2.37207E-02
-1.211044E-03,2.42090E-02
-1.210952E-03,2.32324E-02
-1.210860E-03,2.32324E-02
-1.210768E-03,2.56738E-02
-1.210676E-03,2.42090E-02
-1.210584E-03,2.32324E-02
-1.210492E-03,2.37207E-02
-1.210400E-03,2.42090E-02
-1.210308E-03,2.37207E-02
-1.210216E-03,2.27441E-02
-1.210124E-03,2.37207E-02
-1.210032E-03,2.37207E-02
-1.209940E-03,2.37207E-02
-1.209848E-03,2.46973E-02
-1.209756E-03,2.37207E-02
-1.209664E-03,2.46973E-02
-1.209572E-03,2.37207E-02
-1.209480E-03,2.42090E-02
-1.209388E-03,2.51855E-02
-1.209296E-03,2.51855E-02
-1.209204E-03,2.51855E-02
-1.209112E-03,2.51855E-02
-1.209020E-03,2.56738E-02
-1.208928E-03,2.56738E-02
-1.208836E-03,2.61621E-02
-1.208744E-03,2.42090E-02
-1.208652E-03,2.37207E-02
-1.208560E-03,2.32324E-02
-1.208468E-03,2.32324E-02
-1.208376E-03,2.56738E-02
-1.208284E-03,2.37207E-02
-1.208192E-03,2.46973E-02
-1.208100E-03,2.37207E-02
-1.208008E-03,2.56738E-02
-1.207916E-03,2.37207E-02
-1.207824E-03,2.32324E-02
-1.207732E-03,2.42090E-02
-1.207640E-03,2.27441E-02
-1.207548E-03,2.17676E-02
-1.207456E-03,2.37207E-02
-1.207364E-03,2.51855E-02
-1.207272E-03,2.32324E-02
-1.207180E-03,2.17676E-02
-1.207088E-03,2.42090E-02
-1.206996E-03,2.37207E-02
-1.206904E-03,2.37207E-02
-1.206812E-03,2.51855E-02
-1.206720E-03,2.42090E-02
-1.206628E-03,2.51855E-02
-1.206536E-03,2.61621E-02
-1.206444E-03,2.51855E-02
-1.206352E-03,2.46973E-02
-1.206260E-03,2.76270E-02
-1.206168E-03,2.61621E-02
-1.206076E-03,2.51855E-02
-1.205984E-03,2.66504E-02
-1.205892E-03,2.56738E-02
-1.205800E-03,2.37207E-02
-1.205708E-03,2.51855E-02
-1.205616E-03,2.37207E-02
-1.205524E-03,2.51855E-02
-1.205432E-03,2.27441E-02
-1.205340E-03,2.37207E-02
-1.205248E-03,2.27441E-02
-1.205156E-03,2.51855E-02
-1.205064E-03,2.42090E-02
-1.204972E-03,2.37207E-02
-1.204880E-03,2.22559E-02
-1.204788E-03,2.42090E-02
-1.204696E-03,2.51855E-02
-1.204604E-03,2.46973E-02
-1.204512E-03,2.46973E-02
-1.204420E-03,2.66504E-02
-1.204328E-03,2.46973E-02
-1.204236E-03,2.51855E-02
-1.204144E-03,2.51855E-02
-1.204052E-03,2.61621E-02
-1.203960E-03,2.46973E-02
-1.203868E-03,2.56738E-02
-1.203776E-03,2.61621E-02
-1.203684E-03,2.66504E-02
-1.203592E-03,2.71387E-02
-1.203500E-03,2.71387E-02
-1.203408E-03,2.76270E-02
-1.203316E-03,2.71387E-02
-1.203224E-03,2.56738E-02
-1.203132E-03,2.51855E-02
-1.203040E-03,2.51855E-02
-1.202948E-03,2.46973E-02
-1.202856E-03,2.51855E-02
-1.202764E-03,2.51855E-02
-1.202672E-03,2.51855E-02
-1.202580E-03,2.37207E-02
-1.202488E-03,2.42090E-02
-1.202396E-03,2.42090E-02
-1.202304E-03,2.37207E-02
-1.202212E-03,2.46973E-02
-1.202120E-03,2.51855E-02
-1.202028E-03,2.42090E-02
-1.201936E-03,2.46973E-02
-1.201844E-03,2.42090E-02
-1.201752E-03,2.42090E-02
-1.201660E-03,2.56738E-02
-1.201568E-03,2.71387E-02
-1.201476E-03,2.46973E-02
-1.201384E-03,2.71387E-02
-1.201292E-03,2.66504E-02
-1.201200E-03,2.71387E-02
-1.201108E-03,2.71387E-02
-1.201016E-03,2.76270E-02
-1.200924E-03,2.66504E-02
-1.200832E-03,2.81152E-02
-1.200740E-03,2.66504E-02
-1.200648E-03,2.56738E-02
-1.200556E-03,2.46973E-02
-1.200464E-03,2.61621E-02
-1.200372E-03,2.61621E-02
-1.200280E-03,2.56738E-02
-1.200188E-03,2.51855E-02
-1.200096E-03,2.46973E-02
-1.200004E-03,2.56738E-02
-1.199912E-03,2.51855E-02
-1.199820E-03,2.51855E-02
-1.199728E-03,2.76270E-02
-1.199636E-03,2.42090E-02
-1.199544E-03,2.51855E-02
-1.199452E-03,2.37207E-02
-1.199360E-03,2.51855E-02
-1.199268E-03,2.56738E-02
-1.199176E-03,2.46973E-02
-1.199084E-03,2.51855E-02
-1.198992E-03,2.56738E-02
-1.198900E-03,2.56738E-02
-1.198808E-03,2.56738E-02
-1.198716E-03,2.76270E-02
-1.198624E-03,2.61621E-02
-1.198532E-03,2.76270E-02
-1.198440E-03,2.71387E-02
-1.198348E-03,2.86035E-02
-1.198256E-03,2.71387E-02
-1.198164E-03,2.81152E-02
-1.198072E-03,2.71387E-02
-1.197980E-03,2.61621E-02
-1.197888E-03,2.61621E-02
-1.197796E-03,2.81152E-02
-1.197704E-03,2.61621E-02
-1.197612E-03,2.76270E-02
-1.197520E-03,2.56738E-02
-1.197428E-03,2.66504E-02
-1.197336E-03,2.56738E-02
-1.197244E-03,2.66504E-02
-1.197152E-03,2.66504E-02
-1.197060E-03,2.56738E-02
-1.196968E-03,2.66504E-02
-1.196876E-03,2.51855E-02
-1.196784E-03,2.71387E-02
-1.196692E-03,2.42090E-02
-1.196600E-03,2.71387E-02
-1.196508E-03,2.71387E-02
-1.196416E-03,2.51855E-02
-1.196324E-03,2.71387E-02
-1.196232E-03,2.71387E-02
-1.196140E-03,2.71387E-02
-1.196048E-03,2.86035E-02
-1.195956E-03,2.71387E-02
-1.195864E-03,2.66504E-02
-1.195772E-03,2.76270E-02
-1.195680E-03,2.61621E-02
-1.195588E-03,2.76270E-02
-1.195496E-03,2.56738E-02
-1.195404E-03,2.86035E-02
-1.195312E-03,2.81152E-02
-1.195220E-03,2.76270E-02
-1.195128E-03,2.81152E-02
-1.195036E-03,2.81152E-02
-1.194944E-03,2.61621E-02
-1.194852E-03,2.61621E-02
-1.194760E-03,2.76270E-02
-1.194668E-03,2.71387E-02
-1.194576E-03,2.66504E-02
-1.194484E-03,2.71387E-02
-1.194392E-03,2.76270E-02
-1.194300E-03,2.71387E-02
-1.194208E-03,2.76270E-02
-1.194116E-03,2.71387E-02
-1.194024E-03,2.61621E-02
-1.193932E-03,2.51855E-02
-1.193840E-03,2.71387E-02
-1.193748E-03,2.71387E-02
-1.193656E-03,2.56738E-02
-1.193564E-03,2.81152E-02
-1.193472E-03,2.86035E-02
-1.193380E-03,2.86035E-02
-1.193288E-03,2.81152E-02
-1.193196E-03,3.00684E-02
-1.193104E-03,2.81152E-02
-1.193012E-03,3.00684E-02
-1.192920E-03,2.90918E-02
-1.192828E-03,2.81152E-02
-1.192736E-03,2.95801E-02
-1.192644E-03,2.90918E-02
-1.192552E-03,2.81152E-02
-1.192460E-03,2.71387E-02
-1.192368E-03,2.90918E-02
-1.192276E-03,2.76270E-02
-1.192184E-03,2.71387E-02
-1.192092E-03,2.81152E-02
-1.192000E-03,2.81152E-02
-1.191908E-03,2.76270E-02
-1.191816E-03,2.76270E-02
-1.191724E-03,2.71387E-02
-1.191632E-03,2.81152E-02
-1.191540E-03,2.71387E-02
-1.191448E-03,2.76270E-02
-1.191356E-03,2.95801E-02
-1.191264E-03,2.81152E-02
-1.191172E-03,2.81152E-02
-1.191080E-03,2.95801E-02
-1.190988E-03,2.90918E-02
-1.190896E-03,2.71387E-02
-1.190804E-03,2.90918E-02
-1.190712E-03,2.81152E-02
-1.190620E-03,2.90918E-02
-1.190528E-03,2.81152E-02
-1.190436E-03,2.90918E-02
-1.190344E-03,3.10449E-02
-1.190252E-03,3.00684E-02
-1.190160E-03,3.10449E-02
-1.190068E-03,2.95801E-02
-1.189976E-03,3.05566E-02
-1.189884E-03,3.10449E-02
-1.189792E-03,3.05566E-02
-1.189700E-03,2.76270E-02
-1.189608E-03,2.86035E-02
-1.189516E-03,2.90918E-02
-1.189424E-03,3.05566E-02
-1.189332E-03,3.00684E-02
-1.189240E-03,2.90918E-02
-1.189148E-03,2.90918E-02
-1.189056E-03,2.95801E-02
-1.188964E-03,2.95801E-02
-1.188872E-03,2.76270E-02
-1.188780E-03,2.90918E-02
-1.188688E-03,2.81152E-02
-1.188596E-03,2.81152E-02
-1.188504E-03,2.90918E-02
-1.188412E-03,2.90918E-02
-1.188320E-03,3.15332E-02
-1.188228E-03,2.95801E-02
-1.188136E-03,3.00684E-02
-1.188044E-03,2.95801E-02
-1.187952E-03,2.95801E-02
-1.187860E-03,3.10449E-02
-1.187768E-03,3.20215E-02
-1.187676E-03,3.15332E-02
-1.187584E-03,3.10449E-02
-1.187492E-03,3.05566E-02
-1.187400E-03,3.29980E-02
-1.187308E-03,3.25098E-02
-1.187216E-03,3.29980E-02
-1.187124E-03,3.10449E-02
-1.187032E-03,3.10449E-02
-1.186940E-03,3.10449E-02
-1.186848E-03,2.95801E-02
-1.186756E-03,3.15332E-02
-1.186664E-03,3.05566E-02
-1.186572E-03,2.95801E-02
-1.186480E-03,3.00684E-02
-1.186388E-03,3.25098E-02
-1.186296E-03,3.00684E-02
-1.186204E-03,3.10449E-02
-1.186112E-03,2.95801E-02
-1.186020E-03,3.00684E-02
-1.185928E-03,3.25098E-02
-1.185836E-03,2.95801E-02
-1.185744E-03,3.29980E-02
-1.185652E-03,3.15332E-02
-1.185560E-03,3.05566E-02
-1.185468E-03,3.05566E-02
-1.185376E-03,3.05566E-02
-1.185284E-03,3.15332E-02
-1.185192E-03,3.25098E-02
-1.185100E-03,3.05566E-02
-1.185008E-03,3.39746E-02
-1.184916E-03,3.15332E-02
-1.184824E-03,3.29980E-02
-1.184732E-03,3.10449E-02
-1.184640E-03,3.15332E-02
-1.184548E-03,3.20215E-02
-1.184456E-03,3.25098E-02
-1.184364E-03,3.29980E-02
-1.184272E-03,3.25098E-02
-1.184180E-03,3.29980E-02
-1.184088E-03,3.15332E-02
-1.183996E-03,3.25098E-02
-1.183904E-03,3.25098E-02
-1.183812E-03,3.10449E-02
-1.183720E-03,3.20215E-02
-1.183628E-03,3.10449E-02
-1.183536E-03,3.20215E-02
-1.183444E-03,3.29980E-02
-1.183352E-03,3.20215E-02
-1.183260E-03,3.15332E-02
-1.183168E-03,3.20215E-02
-1.183076E-03,3.15332E-02
-1.182984E-03,3.20215E-02
-1.182892E-03,3.15332E-02
-1.182800E-03,3.25098E-02
-1.182708E-03,3.29980E-02
-1.182616E-03,3.29980E-02
-1.182524E-03,3.15332E-02
-1.182432E-03,3.44629E-02
-1.182340E-03,3.49512E-02
-1.182248E-03,3.49512E-02
-1.182156E-03,3.39746E-02
-1.182064E-03,3.39746E-02
-1.181972E-03,3.29980E-02
-1.181880E-03,3.44629E-02
-1.181788E-03,3.44629E-02
-1.181696E-03,3.54395E-02
-1.181604E-03,3.54395E-02
-1.181512E-03,3.29980E-02
-1.181420E-03,3.34863E-02
-1.181328E-03,3.34863E-02
-1.181236E-03,3.29980E-02
-1.181144E-03,3.39746E-02
-1.181052E-03,3.29980E-02
-1.180960E-03,3.49512E-02
-1.180868E-03,3.39746E-02
-1.180776E-03,3.10449E-02
-1.180684E-03,3.34863E-02
-1.180592E-03,3.29980E-02
-1.180500E-03,3.39746E-02
-1.180408E-03,3.20215E-02
-1.180316E-03,3.34863E-02
-1.180224E-03,3.44629E-02
-1.180132E-03,3.29980E-02
-1.180040E-03,3.39746E-02
-1.179948E-03,3.49512E-02
-1.179856E-03,3.34863E-02
-1.179764E-03,3.69043E-02
-1.179672E-03,3.64160E-02
-1.179580E-03,3.54395E-02
-1.179488E-03,3.64160E-02
-1.179396E-03,3.73926E-02
-1.179304E-03,3.59277E-02
-1.179212E-03,3.44629E-02
-1.179120E-03,3.49512E-02
-1.179028E-03,3.44629E-02
-1.178936E-03,3.64160E-02
-1.178844E-03,3.44629E-02
-1.178752E-03,3.49512E-02
-1.178660E-03,3.44629E-02
-1.178568E-03,3.54395E-02
-1.178476E-03,3.49512E-02
-1.178384E-03,3.64160E-02
-1.178292E-03,3.44629E-02
-1.178200E-03,3.49512E-02
-1.178108E-03,3.44629E-02
-1.178016E-03,3.59277E-02
-1.177924E-03,3.59277E-02
-1.177832E-03,3.64160E-02
-1.177740E-03,3.59277E-02
-1.177648E-03,3.49512E-02
-1.177556E-03,3.59277E-02
-1.177464E-03,3.44629E-02
-1.177372E-03,3.54395E-02
-1.177280E-03,3.69043E-02
-1.177188E-03,3.59277E-02
-1.177096E-03,3.59277E-02
-1.177004E-03,3.83691E-02
-1.176912E-03,3.78809E-02
-1.176820E-03,3.88574E-02
-1.176728E-03,3.78809E-02
-1.176636E-03,3.64160E-02
-1.176544E-03,3.83691E-02
-1.176452E-03,3.64160E-02
-1.176360E-03,3.73926E-02
-1.176268E-03,3.78809E-02
-1.176176E-03,3.83691E-02
-1.176084E-03,3.83691E-02
-1.175992E-03,3.78809E-02
-1.175900E-03,3.73926E-02
-1.175808E-03,3.73926E-02
-1.175716E-03,3.59277E-02
-1.175624E-03,3.73926E-02
-1.175532E-03,3.83691E-02
-1.175440E-03,3.49512E-02
-1.175348E-03,3.64160E-02
-1.175256E-03,3.78809E-02
-1.175164E-03,3.78809E-02
-1.175072E-03,3.73926E-02
-1.174980E-03,3.78809E-02
-1.174888E-03,3.64160E-02
-1.174796E-03,3.83691E-02
-1.174704E-03,3.88574E-02
-1.174612E-03,3.83691E-02
-1.174520E-03,3.64160E-02
-1.174428E-03,3.83691E-02
-1.174336E-03,3.73926E-02
-1.174244E-03,3.78809E-02
-1.174152E-03,3.83691E-02
-1.174060E-03,3.98340E-02
-1.173968E-03,3.98340E-02
-1.173876E-03,4.03223E-02
-1.173784E-03,3.93457E-02
-1.173692E-03,4.03223E-02
-1.173600E-03,3.88574E-02
-1.173508E-03,3.88574E-02
-1.173416E-03,3.98340E-02
-1.173324E-03,3.98340E-02
-1.173232E-03,3.98340E-02
-1.173140E-03,3.88574E-02
-1.173048E-03,3.93457E-02
-1.172956E-03,3.78809E-02
-1.172864E-03,4.08105E-02
-1.172772E-03,3.93457E-02
-1.172680E-03,3.98340E-02
-1.172588E-03,3.83691E-02
-1.172496E-03,3.93457E-02
-1.172404E-03,3.93457E-02
-1.172312E-03,3.98340E-02
-1.172220E-03,3.83691E-02
-1.172128E-03,3.83691E-02
-1.172036E-03,3.93457E-02
-1.171944E-03,4.12988E-02
-1.171852E-03,4.03223E-02
-1.171760E-03,4.08105E-02
-1.171668E-03,3.98340E-02
-1.171576E-03,4.08105E-02
-1.171484E-03,3.98340E-02
-1.171392E-03,4.08105E-02
-1.171300E-03,4.12988E-02
-1.171208E-03,4.32520E-02
-1.171116E-03,4.27637E-02
-1.171024E-03,4.17871E-02
-1.170932E-03,4.08105E-02
-1.170840E-03,4.17871E-02
-1.170748E-03,4.22754E-02
-1.170656E-03,4.12988E-02
-1.170564E-03,4.22754E-02
-1.170472E-03,4.22754E-02
-1.170380E-03,3.98340E-02
-1.170288E-03,4.17871E-02
-1.170196E-03,4.03223E-02
-1.170104E-03,4.22754E-02
-1.170012E-03,3.98340E-02
-1.169920E-03,4.03223E-02
-1.169828E-03,4.22754E-02
-1.169736E-03,4.08105E-02
-1.169644E-03,4.32520E-02
-1.169552E-03,4.22754E-02
-1.169460E-03,4.17871E-02
-1.169368E-03,4.22754E-02
-1.169276E-03,4.32520E-02
-1.169184E-03,4.08105E-02
-1.169092E-03,4.22754E-02
-1.169000E-03,4.37402E-02
-1.168908E-03,4.32520E-02
-1.168816E-03,4.37402E-02
-1.168724E-03,4.27637E-02
-1.168632E-03,4.27637E-02
-1.168540E-03,4.37402E-02
